281,2019-04-22,2019-04-22,pending,20.85,fix power activated release; ,Newex,
282,2019-04-22,2019-05-03,completed,407.78,fix ventilated seats; change timing belt; ,Zoomit,
283,2019-04-23,2019-05-17,in progress,381.69,configure universal remote control; ,Cancity,
284,2019-04-23,2019-04-23,pending,17.01,attach spoiler; adjust ignition timing; ,Toughzap,08V217000
285,2019-04-23,2019-04-28,completed,63.62,fix cylinder head bolts; ,Zumgoity,
286,2019-04-24,2019-04-25,in progress,22.81,replace ace filter; change wheel cylinders; ,Zencorporation,01V362000
287,2019-04-24,2019-04-28,in progress,18.86,replace fuel filter; ,Zoomit,
288,2019-04-24,2019-04-24,pending,11.2,replace ace filter; replace diverter valve; ,Zoomit,
289,2019-04-24,2019-04-29,in progress,235.7,replace crankcase ventilation filter; replace radiator core & ac condenser; ,Zumgoity,14V435000
290,2019-04-25,2019-04-27,completed,33.37,install intelligent alternator; ,Fasehatice,
291,2019-04-25,2019-04-27,pending,52.57,reconfigure service reminder light; add knee airbags; ,Zencorporation,
292,2019-04-25,2019-05-19,pending,103.02,fix ventilated seats; repair cooled seats; ,Zoomit,
293,2019-04-25,2019-05-01,in progress,15.28,set up gyro sensor; fix deceleration system; ,Zoomit,
294,2019-04-25,2019-04-25,pending,11.2,replace radiator hoses; replace water pump; ,Zumgoity,05V103000
295,2019-04-26,2019-04-26,in progress,22.81,reconfigure service reminder light; fix deceleration system; ,Cancity,
296,2019-04-26,2019-04-26,completed,32.57,change speaker configuration; ,Cancity,
297,2019-04-26,2019-04-26,pending,18.86,add knee airbags; fix external temperature display; ,Fasehatice,
298,2019-04-26,2019-04-27,completed,20.25,install dusk-sensing headlights; install anti-theft alarm; ,Zencorporation,
299,2019-04-26,2019-04-27,in progress,22.39,change oil filter; replace crankcase ventilation filter; ,Zoomit,
300,2019-04-27,2019-04-29,pending,56.58,adjust traction control system; ,Cancity,
301,2019-04-27,2019-04-28,completed,59.2,repair seatbelt force limiters; adjust ignition timing; ,Rundofase,
302,2019-04-27,2019-04-29,completed,68.42,upgrade navigation system; install optional equipment; ,Rundofase,02V111000
303,2019-04-27,2019-04-29,pending,61.33,set up gyro sensor; adjust block heater; ,Rundofase,00V198000
304,2019-04-27,2019-04-27,completed,32.57,install dusk-sensing headlights; configure audio remote control; ,Zoomit,
305,2019-04-27,2019-04-28,completed,115.74,set up satellite radio; adjust climate control; ,Zumgoity,
306,2019-04-28,2019-04-28,in progress,14.71,reduce blind spot; change coolant; ,Cancity,03V529000
307,2019-04-28,2019-05-05,pending,115.82,adjust running boards; adjust reverse tilt mirrors; ,Cancity,
308,2019-04-28,2019-04-28,in progress,32.57,replace tail lights; set up auto-delay headlights; ,Fasehatice,10V309000
309,2019-04-28,2019-04-29,completed,11.2,repair direct injection system; remove oversteer; ,Fasehatice,
310,2019-04-28,2019-05-03,completed,41.98,replace water pump; repair seatbelt force limiters; ,Zumgoity,
311,2019-04-29,2019-05-01,pending,54.46,install turbocharger; add heated windshield; ,Cancity,
312,2019-04-29,2019-05-03,in progress,32.56,refurbish power steering; configure audio remote control; ,Fasehatice,
313,2019-04-29,2019-04-30,in progress,37.72,install separate rear audio; fix broken tow hooks; ,Newex,
314,2019-04-29,2019-04-29,in progress,13.06,install curtain airbags; fix broken tow hooks; ,Newex,
315,2019-04-29,2019-05-03,completed,62.54,change purge valve; install roof spoiler; ,Rundofase,12V477000
316,2019-04-29,2019-05-01,completed,45.27,fix broken tow hooks; adjust running boards; ,Rundofase,15V871000
317,2019-04-29,2019-04-29,in progress,26.28,adjust seat belts tension; adjust block heater; ,Zencorporation,
318,2019-04-29,2019-05-01,completed,33.11,install parking sensors; adjust traction control system; ,Zoomit,
319,2019-04-29,2019-04-30,pending,32.57,install roof spoiler; change pcv filter/pcv valve; ,Zoomit,
320,2019-04-30,2019-05-01,pending,45.61,adjust retractable mirrors; ,Toughzap,
321,2019-04-30,2019-05-01,pending,41.32,attach seat extension; install dusk-sensing headlights; ,Zoomit,
322,2019-04-30,2019-05-01,in progress,26.28,repair shiftable automatic transmission; change wheel cylinders; ,Zumgoity,05V574000
323,2019-04-30,2019-04-30,completed,13.06,replace steering column lock; reduce blind spot; ,Zumgoity,
324,2019-05-01,2019-05-05,in progress,93.35,install roof spoiler; install smoked glass; ,Fasehatice,
325,2019-05-01,2019-05-02,completed,18.86,change speaker configuration; fix solar sunroof; ,Rundofase,
326,2019-05-01,2019-05-16,completed,342.14,change brake linings; replace brake pedal spring; ,Toughzap,
327,2019-05-01,2019-05-23,pending,282.64,set up satellite radio; install curtain airbags; ,Zencorporation,
328,2019-05-02,2019-05-02,in progress,26.28,adjust low fuel warning indicator; replace ace filter; ,Zencorporation,
329,2019-05-02,2019-05-20,pending,301.71,configure universal remote control; replace catalytic converter; ,Zoomit,
330,2019-05-02,2019-05-03,pending,18.15,reduce blind spot; replace radiator hoses; ,Zumgoity,
331,2019-05-02,2019-05-13,pending,245.33,repair seatbelt force limiters; replace crankcase ventilation filter; ,Zumgoity,
332,2019-05-03,2019-05-04,pending,20.66,add heated windshield; adjust retractable mirrors; ,Cancity,15V846000
333,2019-05-03,2019-05-04,completed,10.13,replace tail lights; ,Rundofase,
334,2019-05-03,2019-05-07,pending,30.55,install anti-theft alarm; reduce carbon footprint; ,Zencorporation,
335,2019-05-03,2019-05-09,in progress,51.03,replace radiator core & ac condenser; ,Zencorporation,
336,2019-05-04,2019-05-05,completed,41.7,change oil filter; fix cylinder head bolts; ,Cancity,
337,2019-05-04,2019-05-04,in progress,33.28,replace diverter valve; configure universal remote control; ,Newex,
338,2019-05-04,2019-05-12,in progress,264.84,change air conditioner refrigerant; ,Rundofase,18V170000
339,2019-05-04,2019-06-27,in progress,472.52,change purge valve; install anti-theft alarm; ,Zumgoity,
340,2019-05-05,2019-05-08,in progress,26.15,replace liftgate window; install separate rear audio; ,Cancity,
341,2019-05-05,2019-05-09,in progress,33.28,attach seat extension; install smoked glass; ,Fasehatice,
342,2019-05-05,2019-05-10,in progress,55.34,replace catalytic converter; ,Newex,
343,2019-05-05,2019-05-16,pending,254.92,fix rear defroster; install roof spoiler; ,Rundofase,
344,2019-05-05,2019-05-07,pending,19.02,replace timing belt tensioner; adjust turn signals; ,Zoomit,
345,2019-05-06,2019-05-06,in progress,18.15,replace liftgate window; replace steering column lock; ,Fasehatice,
346,2019-05-06,2019-05-24,in progress,117.85,adjust seat belts tension; ,Fasehatice,10V426000
347,2019-05-06,2019-05-22,in progress,448.46,adjust hybrid performance; fix solar sunroof; ,Fasehatice,03E045000
348,2019-05-06,2019-05-06,in progress,20.66,correct abs; install separate rear audio; ,Newex,14V753000
349,2019-05-06,2019-05-16,in progress,136.02,adjust accelerator pedal linkage; change memory settings of the onboard computer; ,Newex,
350,2019-05-06,2019-05-09,completed,48.84,change wheel cylinders; set up auto-delay headlights; ,Newex,
351,2019-05-06,2019-05-10,in progress,41.7,adjust low fuel warning indicator; install curtain airbags; ,Rundofase,11V510000
352,2019-05-06,2019-05-14,completed,91.15,add knee airbags; adjust block heater; ,Rundofase,
353,2019-05-06,2019-05-12,in progress,14.97,set up auto-delay headlights; upgrade navigation system; ,Rundofase,
354,2019-05-06,2019-05-07,completed,20.66,fix nvh dampening system; adjust seat belts tension; ,Rundofase,
355,2019-05-06,2019-05-14,pending,273.09,prevent fuel pump shutoff; ,Zencorporation,12V305000
356,2019-05-06,2019-05-09,in progress,216.88,correct abs; install smoked glass; ,Zoomit,
357,2019-05-07,2019-05-26,in progress,211.44,replace radiator hoses; ,Cancity,
358,2019-05-07,2019-05-07,completed,43.24,add heated windshield; configure audio remote control; ,Newex,
359,2019-05-08,2019-05-28,in progress,483,change wheel cylinders; configure universal remote control; ,Cancity,
360,2019-05-08,2019-07-03,in progress,723.91,reduce blind spot; install intelligent alternator; ,Fasehatice,14V404000
361,2019-05-08,2019-05-25,completed,679.02,repair cooled seats; attach spoiler; ,Newex,
362,2019-05-08,2019-05-21,in progress,312.84,change coolant; fix rear hvac; ,Newex,08V156000
363,2019-05-08,2019-05-09,pending,41.32,replace diverter valve; set up auto-delay headlights; ,Toughzap,
364,2019-05-08,2019-05-09,in progress,47.26,reconfigure service reminder light; ,Zoomit,
365,2019-05-08,2019-05-13,completed,57.04,install smoked glass; improve engine performance; ,Zumgoity,
366,2019-05-09,2019-05-15,in progress,76.08,install parking sensors; fix broken tow hooks; ,Zencorporation,
367,2019-05-09,2019-05-17,in progress,281.88,adjust turn signals; install curtain airbags; ,Zoomit,
368,2019-05-10,2019-05-14,completed,46.67,install anti-theft alarm; improve engine performance; ,Fasehatice,19V008000
369,2019-05-10,2019-05-16,completed,271.1,adjust traction control system; adjust retractable mirrors; ,Toughzap,17V328000
370,2019-05-10,2019-05-10,completed,43.24,fix steering damper; check drive axle boots; ,Zencorporation,
371,2019-05-11,2019-05-11,pending,26.28,change purge valve; set up gyro sensor; ,Toughzap,
372,2019-05-11,2019-05-23,in progress,579.13,replace water pump; configure universal remote control; ,Toughzap,
373,2019-05-11,2019-05-13,completed,18.15,add knee airbags; fix rear hvac; ,Zencorporation,
374,2019-05-11,2019-05-13,pending,34.04,add knee airbags; reduce blind spot; ,Zencorporation,
375,2019-05-11,2019-05-13,in progress,86.47,fix deceleration system; reduce fuel consumption; ,Zumgoity,
376,2019-05-12,2019-05-16,completed,43.81,replace liftgate window; attach spoiler; ,Fasehatice,
377,2019-05-12,2019-05-16,in progress,61.98,change oil filter; reduce carbon footprint; ,Fasehatice,15V846000
378,2019-05-12,2019-06-12,pending,590.73,install smoked glass; fix external temperature display; ,Newex,
379,2019-05-12,2019-05-14,completed,33.28,adjust reverse tilt mirrors; adjust turn signals; ,Newex,
380,2019-05-12,2019-05-28,completed,389.56,reduce carbon footprint; adjust adaptive cruise control; ,Toughzap,
381,2019-05-12,2019-05-21,in progress,177.15,replace serpentine belt; fix a-pillar; ,Toughzap,
382,2019-05-12,2019-06-03,pending,798.36,repair direct injection system; configure audio remote control; ,Zoomit,
383,2019-05-12,2019-06-03,pending,452.68,replace liftgate window; fix ventilated seats; ,Zoomit,16V580000
384,2019-05-12,2019-05-30,pending,536.94,set up auto-delay headlights; adjust seat belts tension; ,Zumgoity,
385,2019-05-12,2019-05-16,completed,231.48,adjust turn signals; install separate rear audio; ,Zumgoity,
386,2019-05-12,2019-05-14,pending,35.01,adjust adaptive cruise control; install parking sensors; ,Zumgoity,
387,2019-05-13,2019-05-15,completed,99.32,replace stabilizer bar; ,Toughzap,
388,2019-05-13,2019-05-29,in progress,628.68,fix a-pillar; change speaker configuration; ,Zoomit,
389,2019-05-14,2019-05-17,in progress,444.9,adjust turn signals; change coolant; ,Toughzap,
390,2019-05-14,2019-05-19,in progress,18.15,fix sunroof; check drive axle boots; ,Toughzap,
391,2019-05-14,2019-07-17,pending,3434.63,configure universal remote control; upgrade navigation system; ,Toughzap,
392,2019-05-14,2019-05-19,in progress,22.82,repair seatbelt force limiters; ,Toughzap,16V183000
393,2019-05-14,2019-05-22,in progress,123.95,install turbocharger; reconfigure service reminder light; ,Toughzap,
394,2019-05-15,2019-06-19,in progress,596.39,correct abs; fix steering damper; ,Rundofase,
395,2019-05-15,2019-05-23,in progress,110.68,install vanity mirrors; refurbish power steering; ,Toughzap,
396,2019-05-16,2019-05-16,in progress,13.07,fix rear hvac; fix deceleration system; ,Zoomit,14V010000
397,2019-05-17,2019-06-07,completed,755.6,install intelligent alternator; replace water pump; ,Fasehatice,
398,2019-05-17,2019-05-17,completed,13.07,fix steering damper; improve engine performance; ,Newex,17V389000
399,2019-05-17,2019-05-22,in progress,61.14,prevent fuel pump shutoff; configure universal remote control; ,Rundofase,
400,2019-05-17,2019-05-24,completed,87.63,adjust adaptive cruise control; adjust turn signals; ,Rundofase,
401,2019-05-17,2019-07-28,in progress,1047.03,install roof spoiler; adjust accelerator pedal linkage; ,Zoomit,
402,2019-05-17,2019-05-22,pending,116.68,fix sunroof; install on-board diagnosis system; ,Zoomit,
403,2019-05-17,2019-05-19,in progress,20.66,change speaker configuration; change steering rack; ,Zoomit,15V846000
404,2019-05-17,2019-05-17,in progress,17.87,fix nvh dampening system; install vanity mirrors; ,Zumgoity,05V555000
405,2019-05-18,2019-05-19,completed,17.87,adjust hybrid performance; correct abs; ,Cancity,
406,2019-05-18,2019-06-15,completed,390.7,change brake linings; adjust adaptive cruise control; ,Newex,11V106000
407,2019-05-18,2019-05-20,pending,173.61,fix rear defroster; fix rear defroster; ,Rundofase,
408,2019-05-18,2019-05-18,pending,13.07,make polarization coating; install anti-theft alarm; ,Rundofase,
409,2019-05-18,2019-05-21,completed,66.56,install smoked glass; replace fuel filter; ,Zoomit,08V108000
410,2019-05-18,2019-05-20,pending,33.35,configure audio remote control; change coolant; ,Zumgoity,
411,2019-05-19,2019-05-20,in progress,222.45,make polarization coating; adjust block heater; ,Fasehatice,16V576000
412,2019-05-19,2019-05-19,pending,16.86,change speaker configuration; replace steering column lock; ,Fasehatice,
413,2019-05-19,2019-06-22,completed,1006.45,install vanity mirrors; install anti-theft alarm; ,Newex,
414,2019-05-19,2019-05-22,in progress,216.88,fix nvh dampening system; fix air filter restriction indicator; ,Rundofase,
415,2019-05-19,2019-05-28,pending,130.3,attach exterior camera; adjust running boards; ,Zencorporation,14V758000
416,2019-05-19,2019-05-19,pending,15.28,replace radiator core & ac condenser; add heated windshield; ,Zoomit,
417,2019-05-19,2019-05-21,completed,18.45,install on-board diagnosis system; ,Zoomit,
418,2019-05-19,2019-06-10,completed,694.26,reduce fuel consumption; fix solar sunroof; ,Zumgoity,
419,2019-05-19,2019-05-19,pending,13.07,replace crankcase ventilation filter; fix deceleration system; ,Zumgoity,
420,2019-05-20,2019-05-21,pending,15.28,change wheel cylinders; reduce blind spot; ,Fasehatice,
421,2019-05-20,2019-05-21,completed,33.71,set up auto-delay headlights; add heated windshield; ,Fasehatice,
422,2019-05-20,2019-05-24,in progress,34.14,replace serpentine belt; replace water pump; ,Newex,07E023000
423,2019-05-20,2019-05-22,completed,20.25,install turbocharger; install anti-theft alarm; ,Newex,03V476000
424,2019-05-20,2019-05-30,in progress,68.08,fix sunroof; install on-board diagnosis system; ,Toughzap,
425,2019-05-21,2019-05-25,completed,101.94,attach spoiler; replace timing belt tensioner; ,Cancity,11V221000
426,2019-05-21,2019-05-22,pending,33.11,repair direct injection system; replace ace filter; ,Newex,
427,2019-05-21,2019-05-27,in progress,125.12,set up auto-delay headlights; replace serpentine belt; ,Zumgoity,16V029000
428,2019-05-22,2019-05-22,in progress,16.86,change oil filter; adjust hybrid performance; ,Fasehatice,
429,2019-05-22,2019-05-22,completed,15.28,install on-board diagnosis system; ,Newex,
430,2019-05-22,2019-05-22,completed,11.12,repair shiftable automatic transmission; change memory settings of the onboard computer; ,Newex,
431,2019-05-22,2019-05-25,completed,20.66,adjust regenerative braking; ,Newex,
432,2019-05-22,2019-05-22,in progress,37.89,improve cylinder configuration; replace water pump; ,Toughzap,
433,2019-05-22,2019-05-24,completed,57.06,attach exterior camera; ,Zencorporation,18V907000
434,2019-05-22,2019-06-01,pending,430.31,fix steering damper; replace crankcase ventilation filter; ,Zumgoity,
435,2019-05-23,2019-06-02,pending,313.18,adjust block heater; attach seat extension; ,Cancity,
436,2019-05-23,2019-06-26,completed,344.22,replace crankcase ventilation filter; install turbocharger; ,Rundofase,
437,2019-05-23,2019-05-23,completed,16.12,attach seat extension; adjust hybrid performance; ,Toughzap,
438,2019-05-23,2019-05-27,in progress,57.04,attach spoiler; adjust regenerative braking; ,Toughzap,
439,2019-05-23,2019-06-05,completed,103.3,repair seatbelt force limiters; adjust running boards; ,Zumgoity,
440,2019-05-24,2019-06-09,pending,250.19,replace stabilizer bar; install parking sensors; ,Toughzap,
441,2019-05-24,2019-05-24,in progress,56.38,fix cylinder head bolts; replace tail lights; ,Toughzap,
442,2019-05-24,2019-05-24,in progress,18.15,replace ace filter; adjust block heater; ,Zoomit,16V137000
443,2019-05-24,2019-05-25,completed,20.25,change memory settings of the onboard computer; fix solar sunroof; ,Zoomit,11V592000
444,2019-05-25,2019-06-12,pending,507.39,replace brake pedal spring; change coolant; ,Cancity,00V157002
445,2019-05-25,2019-06-09,in progress,279.31,adjust regenerative braking; remove oversteer; ,Fasehatice,
446,2019-05-25,2019-06-13,pending,117.85,repair shiftable automatic transmission; change brake linings; ,Zencorporation,
447,2019-05-25,2019-06-14,pending,762.4,change steering rack; replace steering column lock; ,Zoomit,18E016000
448,2019-05-25,2019-05-26,completed,61.51,change suspension fluid; reduce blind spot; ,Zoomit,19V148000
449,2019-05-25,2019-05-30,completed,110.72,fix nvh dampening system; ,Zumgoity,
450,2019-05-26,2019-05-30,pending,58.42,install dusk-sensing headlights; configure universal remote control; ,Cancity,
451,2019-05-26,2019-05-27,in progress,59.75,adjust traction control system; reduce blind spot; ,Fasehatice,08V390000
452,2019-05-26,2019-05-26,completed,24.43,adjust climate control; change air conditioner refrigerant; ,Fasehatice,
453,2019-05-26,2019-06-01,completed,281.88,replace ace filter; fix steering damper; ,Rundofase,
454,2019-05-26,2019-06-03,pending,33.28,adjust block heater; install vanity mirrors; ,Zencorporation,
455,2019-05-26,2019-05-29,completed,54.46,attach seat extension; improve cylinder configuration; ,Zoomit,
456,2019-05-26,2019-07-01,in progress,92.02,fix external temperature display; fix nvh dampening system; ,Zumgoity,18V268000
457,2019-05-26,2019-06-04,completed,203.85,replace water pump; replace fuel filter; ,Zumgoity,
458,2019-05-27,2019-06-22,in progress,679.02,repair shiftable automatic transmission; reduce fuel consumption; ,Cancity,
459,2019-05-27,2019-06-02,completed,75.43,reduce fuel consumption; ,Toughzap,
460,2019-05-27,2019-06-03,pending,138.41,add heated windshield; replace radiator core & ac condenser; ,Toughzap,
461,2019-05-27,2019-05-28,pending,28.85,fix air filter restriction indicator; install on-board diagnosis system; ,Zencorporation,
462,2019-05-27,2019-05-31,completed,30.57,change wheel cylinders; install parking sensors; ,Zencorporation,
463,2019-05-27,2019-05-28,pending,66.21,replace steering column lock; install curtain airbags; ,Zoomit,
464,2019-05-27,2019-06-17,completed,667.96,improve cylinder configuration; refurbish power steering; ,Zumgoity,18V828000
465,2019-05-28,2019-05-31,completed,44.47,fix ventilated seats; repair direct injection system; ,Fasehatice,
466,2019-05-28,2019-05-28,pending,18.97,make polarization coating; attach exterior camera; ,Newex,
467,2019-05-28,2019-06-04,in progress,246.04,prevent fuel pump shutoff; replace crankcase ventilation filter; ,Rundofase,
468,2019-05-28,2019-05-31,pending,154.42,install anti-theft alarm; replace steering column lock; ,Zumgoity,
469,2019-05-29,2019-05-31,in progress,18.97,change brake linings; change timing belt; ,Cancity,14E007000
470,2019-05-29,2019-06-01,completed,53.62,adjust seat belts tension; install parking sensors; ,Cancity,
471,2019-05-29,2019-06-03,in progress,34.22,attach exterior camera; replace diverter valve; ,Rundofase,
472,2019-05-29,2019-05-30,pending,54.22,fix solar sunroof; install intelligent alternator; ,Rundofase,
473,2019-05-29,2019-05-30,pending,19.02,adjust turn signals; install anti-theft alarm; ,Zoomit,
474,2019-05-30,2019-06-02,pending,177.74,replace crankcase ventilation filter; replace tail lights; ,Newex,
475,2019-05-30,2019-06-28,in progress,766.58,fix external temperature display; adjust reverse tilt mirrors; ,Newex,
476,2019-05-31,2019-06-12,in progress,51.26,replace radiator hoses; repair seatbelt force limiters; ,Cancity,15V629000
477,2019-05-31,2019-06-02,pending,187.44,upgrade navigation system; install parking sensors; ,Cancity,09V091000
478,2019-05-31,2019-06-03,pending,134.08,change steering rack; configure audio remote control; ,Cancity,15V483000
479,2019-05-31,2019-06-03,in progress,57.7,replace radiator hoses; change purge valve; ,Fasehatice,
480,2019-05-31,2019-06-20,completed,94.21,adjust turn signals; adjust accelerator pedal linkage; ,Fasehatice,
481,2019-05-31,2019-06-20,in progress,74.14,make polarization coating; change speaker configuration; ,Rundofase,
482,2019-05-31,2019-06-04,completed,68.08,change memory settings of the onboard computer; replace crankcase ventilation filter; ,Toughzap,
483,2019-06-01,2019-06-02,pending,77.21,install turbocharger; change purge valve; ,Fasehatice,
484,2019-06-01,2019-06-11,completed,131.44,reconfigure service reminder light; change brake linings; ,Fasehatice,
485,2019-06-01,2019-06-03,pending,20.25,repair direct injection system; ,Newex,06V328000
486,2019-06-01,2019-06-02,completed,84.27,replace timing belt tensioner; change oil filter; ,Toughzap,
487,2019-06-01,2019-06-01,in progress,18.97,add knee airbags; adjust running boards; ,Zencorporation,
488,2019-06-01,2019-06-08,pending,64.99,replace ace filter; ,Zumgoity,
489,2019-06-02,2019-06-04,pending,53.62,fix power activated release; replace crankcase ventilation filter; ,Cancity,13V094000
490,2019-06-02,2019-06-05,in progress,184.14,replace radiator core & ac condenser; change pcv filter/pcv valve; ,Newex,
491,2019-06-02,2019-06-06,pending,169.13,install separate rear audio; prevent fuel pump shutoff; ,Rundofase,
492,2019-06-02,2019-06-08,pending,146.18,adjust regenerative braking; ,Toughzap,
493,2019-06-02,2019-06-03,pending,30.57,replace stabilizer bar; replace brake pedal spring; ,Zoomit,
494,2019-06-03,2019-06-06,in progress,73.3,fix power activated release; install on-board diagnosis system; ,Cancity,
495,2019-06-03,2019-06-11,in progress,178.96,set up auto-delay headlights; adjust adaptive cruise control; ,Fasehatice,
496,2019-06-03,2019-06-19,pending,128.94,install intelligent alternator; adjust traction control system; ,Rundofase,05V338000
497,2019-06-03,2019-06-03,in progress,84.27,fix a-pillar; change air conditioner refrigerant; ,Zencorporation,
498,2019-06-03,2019-06-04,pending,30.71,replace water pump; repair cooled seats; ,Zumgoity,
499,2019-06-03,2019-07-15,pending,523,install intelligent alternator; change coolant; ,Zumgoity,
500,2019-06-04,2019-06-09,pending,100.45,fix external temperature display; ,Newex,11E022000
501,2019-06-04,2019-06-05,pending,18.97,replace timing belt tensioner; configure universal remote control; ,Rundofase,19V188000
502,2019-06-04,2019-06-04,in progress,84.27,install optional equipment; install intelligent alternator; ,Toughzap,
503,2019-06-05,2019-06-06,pending,30.71,change pcv filter/pcv valve; fix sunroof; ,Fasehatice,18V432000
504,2019-06-05,2019-06-07,in progress,255.31,change timing belt; install active pedestrian protection system; ,Fasehatice,
505,2019-06-05,2019-06-09,completed,72.12,reduce fuel consumption; ,Rundofase,
506,2019-06-05,2019-06-06,pending,36.91,install curtain airbags; change pcv filter/pcv valve; ,Rundofase,
507,2019-06-05,2019-06-08,pending,61.14,replace ace filter; fix broken tow hooks; ,Zencorporation,
508,2019-06-06,2019-06-07,pending,11.12,replace liftgate window; add heated windshield; ,Newex,
509,2019-06-06,2019-06-08,pending,46.03,attach exterior camera; repair seatbelt force limiters; ,Newex,18V047000
510,2019-06-07,2019-06-11,pending,38.02,install on-board diagnosis system; install curtain airbags; ,Cancity,
511,2019-06-07,2019-06-07,in progress,84.27,replace crankcase ventilation filter; install smoked glass; ,Cancity,
512,2019-06-07,2019-06-28,completed,740.04,fix broken tow hooks; attach spoiler; ,Cancity,
513,2019-06-07,2019-06-17,in progress,441.21,change purge valve; remove oversteer; ,Newex,
514,2019-06-07,2019-06-12,in progress,30.71,replace fuel filter; install smoked glass; ,Rundofase,
515,2019-06-07,2019-06-12,pending,92.27,replace radiator core & ac condenser; adjust block heater; ,Rundofase,
516,2019-06-07,2019-06-09,in progress,16.29,adjust reverse tilt mirrors; check drive axle boots; ,Toughzap,
517,2019-06-07,2019-06-09,pending,99.84,repair cooled seats; adjust turn signals; ,Zumgoity,
518,2019-06-07,2019-06-09,in progress,48.87,change purge valve; make polarization coating; ,Zumgoity,
519,2019-06-08,2019-06-16,in progress,119.15,replace diverter valve; attach exterior camera; ,Cancity,16V302000
520,2019-06-08,2019-06-08,in progress,63.93,replace serpentine belt; fix rear defroster; ,Cancity,17V545000
521,2019-06-08,2019-06-11,in progress,73.81,attach exterior camera; add knee airbags; ,Rundofase,
522,2019-06-08,2019-06-11,pending,33.35,fix nvh dampening system; ,Toughzap,
523,2019-06-08,2019-06-10,pending,170.2,install active pedestrian protection system; ,Toughzap,
524,2019-06-08,2019-06-08,in progress,30.76,fix deceleration system; fix external temperature display; ,Zumgoity,06V316000
525,2019-06-09,2019-06-10,completed,11.41,attach seat extension; upgrade navigation system; ,Cancity,98V322000
526,2019-06-09,2019-07-11,completed,785.13,adjust regenerative braking; replace steering column lock; ,Newex,
527,2019-06-09,2019-06-09,in progress,63.93,adjust low fuel warning indicator; adjust climate control; ,Toughzap,
528,2019-06-09,2019-06-10,completed,56.38,replace stabilizer bar; fix sunroof; ,Zencorporation,
529,2019-06-09,2019-06-09,pending,38.61,install smoked glass; adjust seat belts tension; ,Zoomit,
530,2019-06-09,2019-06-10,pending,35.75,change timing belt; configure universal remote control; ,Zoomit,
531,2019-06-10,2019-07-03,completed,324.97,fix deceleration system; adjust accelerator pedal linkage; ,Cancity,
532,2019-06-10,2019-06-19,completed,70.34,adjust running boards; attach exterior camera; ,Fasehatice,
533,2019-06-10,2019-06-10,completed,63.93,adjust ignition timing; set up satellite radio; ,Newex,
534,2019-06-10,2019-06-18,in progress,123.02,adjust ignition timing; replace steering column lock; ,Zoomit,
535,2019-06-10,2019-06-13,completed,100.45,improve cylinder configuration; upgrade navigation system; ,Zoomit,
536,2019-06-10,2019-06-14,in progress,146.66,replace tail lights; adjust turn signals; ,Zumgoity,
537,2019-06-11,2019-06-13,in progress,115.82,change air conditioner refrigerant; ,Cancity,
538,2019-06-11,2019-06-11,completed,28.26,install on-board diagnosis system; upgrade navigation system; ,Fasehatice,
539,2019-06-11,2019-06-12,pending,35.75,replace ace filter; ,Rundofase,
540,2019-06-11,2019-06-29,completed,572.54,fix rear defroster; improve cylinder configuration; ,Zoomit,
541,2019-06-11,2019-06-12,completed,14.42,configure audio remote control; change coolant; ,Zoomit,
542,2019-06-11,2019-06-11,completed,114.87,install optional equipment; install vanity mirrors; ,Zumgoity,
543,2019-06-11,2019-06-11,completed,63.93,adjust seat belts tension; set up auto-delay headlights; ,Zumgoity,
544,2019-06-12,2019-06-15,completed,40.43,replace radiator core & ac condenser; refurbish power steering; ,Newex,19V148000
545,2019-06-12,2019-06-13,in progress,58.47,replace fuel filter; replace steering column lock; ,Toughzap,
546,2019-06-13,2019-06-20,pending,130.82,replace tail lights; ,Cancity,
547,2019-06-13,2019-06-13,in progress,52.08,fix a-pillar; ,Newex,
548,2019-06-13,2019-06-14,in progress,18.45,replace catalytic converter; replace brake pedal spring; ,Newex,17V457000
549,2019-06-13,2019-06-17,pending,45.85,replace tail lights; ,Rundofase,
550,2019-06-13,2019-07-05,completed,435.69,reduce blind spot; replace stabilizer bar; ,Rundofase,
551,2019-06-13,2019-06-13,completed,62.48,replace crankcase ventilation filter; adjust adaptive cruise control; ,Zencorporation,
552,2019-06-13,2019-06-17,pending,169.13,install curtain airbags; ,Zumgoity,
553,2019-06-14,2019-06-15,pending,14.42,configure audio remote control; correct abs; ,Cancity,14V422000
554,2019-06-14,2019-06-22,completed,91.26,attach spoiler; change brake linings; ,Fasehatice,
555,2019-06-14,2019-06-17,in progress,63.93,replace crankcase ventilation filter; change brake linings; ,Rundofase,
556,2019-06-14,2019-06-15,pending,114.87,adjust block heater; attach spoiler; ,Zoomit,
557,2019-06-14,2019-06-14,pending,52.08,install roof spoiler; attach seat extension; ,Zoomit,
558,2019-06-15,2019-06-16,completed,34.84,attach spoiler; replace radiator hoses; ,Cancity,
559,2019-06-15,2019-06-17,completed,73.3,configure universal remote control; configure universal remote control; ,Cancity,
560,2019-06-15,2019-06-15,completed,52.08,adjust seat belts tension; adjust turn signals; ,Newex,18V231000
561,2019-06-15,2019-06-15,in progress,30.71,replace tail lights; replace steering column lock; ,Rundofase,
562,2019-06-15,2019-07-03,pending,527.97,upgrade navigation system; reduce fuel consumption; ,Rundofase,
